ID,性别,年龄,职业,征信是否逾期,工资,婚否,购房所属套数,首付款比例,收入支出比例,拟购房面积,贷款期限,是否贷款
5854,1,0,1,0,4,1,1,4,1,2,4,1
5855,1,0,1,0,3,2,0,4,2,0,0,1
5856,1,1,1,0,2,1,0,4,3,3,0,1
5857,0,1,0,0,4,2,0,1,2,1,4,0
5858,0,1,1,0,2,1,0,1,2,0,0,1
5859,0,3,1,1,4,1,0,1,2,2,4,1
5860,1,0,1,0,2,1,0,3,0,1,1,1
5861,0,0,1,0,2,2,0,1,2,1,0,1
5862,1,3,1,1,4,1,0,2,1,2,0,0
5863,0,0,1,0,1,1,0,3,1,3,3,1
5864,0,1,1,0,4,1,0,3,0,1,0,1
5865,0,2,0,0,3,1,1,4,1,2,0,0
5866,1,2,1,0,1,1,0,4,2,0,0,1
5867,1,2,1,0,2,1,0,4,2,0,3,1
5868,0,1,0,0,4,1,0,4,3,3,4,1
5869,1,1,0,0,4,1,0,1,2,0,0,1
5870,0,2,0,0,4,1,0,1,2,2,0,1
5871,1,2,0,0,3,2,0,2,0,3,3,1
5872,1,1,0,0,1,1,0,0,3,0,4,1
5873,1,2,0,0,2,1,0,1,2,0,4,1
5874,1,0,0,0,3,2,0,1,2,3,0,1
5875,1,1,0,1,2,1,0,3,0,1,3,0
5876,1,1,0,0,1,1,0,1,0,3,0,1
5877,1,0,0,0,1,1,0,1,2,1,0,1
5878,0,0,0,0,3,1,0,1,0,3,2,1
5879,1,0,0,0,0,1,0,1,0,3,0,0
5880,1,1,0,0,0,2,0,1,2,1,0,0
5881,1,2,0,0,0,2,0,1,2,3,3,0
5882,0,0,0,0,0,1,0,4,0,3,0,0
5883,1,1,0,0,2,1,0,2,3,2,2,1
5884,1,3,0,0,0,2,0,1,2,2,0,0
5885,0,0,0,0,1,1,0,0,2,1,1,1
5886,1,1,1,0,0,1,0,1,3,2,3,1
5887,1,1,1,0,1,1,0,0,2,0,4,1
5888,0,2,1,0,0,1,0,2,2,3,4,1
5889,0,1,1,0,0,2,0,1,0,0,3,0
5890,1,1,1,0,0,1,0,3,0,1,4,0
5891,1,0,1,0,0,1,0,1,0,1,0,0
5892,1,1,0,0,1,1,0,1,2,3,0,1
5893,1,1,0,0,0,1,0,3,2,2,0,1
5894,1,1,0,0,1,1,0,3,3,2,0,1
5895,1,2,0,1,3,1,0,4,0,3,3,1
5896,1,1,0,0,3,1,0,0,2,3,0,1
5897,1,1,0,1,4,2,0,3,2,3,4,0
5898,1,2,0,0,0,1,0,0,2,3,4,1
5899,1,1,0,0,3,1,0,2,3,2,0,1
5900,1,1,0,0,3,1,0,1,2,2,0,1
5901,1,2,0,0,4,2,0,0,2,1,0,1
5902,1,0,0,0,1,1,0,1,3,2,4,1
5903,1,3,1,0,1,1,0,3,1,3,4,1
5904,1,1,0,0,1,1,0,0,2,3,2,0
5905,1,1,1,0,2,1,0,3,2,2,0,1
5906,1,2,1,0,2,1,0,3,3,2,0,1
5907,1,0,1,0,4,1,0,4,0,3,0,1
5908,1,2,1,0,0,1,0,0,3,0,3,1
5909,1,1,1,0,1,1,0,1,2,2,1,1
5910,1,0,1,0,4,2,0,0,2,1,0,1
5911,1,1,1,0,0,1,0,1,3,2,0,1
5912,1,3,0,0,1,1,0,3,1,3,0,0
5913,1,2,1,0,3,1,0,3,0,3,4,1
5914,1,3,1,0,3,1,0,2,0,1,0,1
5915,1,1,0,0,4,1,1,4,0,1,0,1
5916,0,0,0,0,1,1,0,3,3,3,4,1
5917,1,1,0,0,1,1,0,1,2,3,3,1
5918,1,1,0,0,4,1,0,2,0,1,4,1
5919,0,1,1,0,4,1,0,0,0,0,4,1
5920,1,0,1,1,3,1,0,1,3,3,4,0
5921,1,0,0,0,3,2,0,0,3,3,0,0
5922,1,1,1,0,0,2,0,3,2,3,0,0
5923,1,0,1,0,1,1,0,4,0,2,0,1
5924,1,0,1,0,1,1,0,2,0,0,4,1
5925,0,0,1,1,0,1,0,2,2,2,3,0
5926,1,0,0,0,1,2,0,0,3,3,3,1
5927,0,2,0,0,1,1,0,3,2,3,4,1
5928,1,0,0,0,0,1,0,4,0,2,3,0
5929,1,0,0,0,3,1,0,0,0,0,0,1
5930,1,0,0,0,0,2,0,1,3,3,0,0
5931,1,1,1,0,0,1,0,3,0,1,4,1
5932,1,0,0,0,3,1,0,1,3,3,0,1
5933,1,0,0,0,1,1,0,0,2,3,0,1
5934,1,0,0,1,2,1,0,3,3,3,2,0
5935,0,0,0,0,1,1,0,1,3,3,3,1
5936,0,2,0,0,4,1,0,1,3,3,0,1
5937,1,0,0,0,2,1,0,0,3,3,0,1
5938,1,2,0,0,0,1,0,3,2,3,0,0
5939,0,1,0,0,0,1,0,0,3,3,4,0
5941,0,1,0,0,1,1,0,4,3,3,3,1
5942,0,2,0,0,1,2,0,1,3,3,3,0
5943,1,2,0,1,3,1,0,0,2,3,3,0
5944,1,2,0,1,4,1,0,2,3,3,0,0
5945,1,0,0,0,2,1,0,2,2,3,0,1
5946,1,2,0,0,3,1,0,1,0,1,3,1
5947,1,1,0,0,1,1,0,3,3,3,4,1
5948,0,3,1,0,2,1,0,3,0,0,2,1
5949,0,0,0,0,3,1,0,2,3,3,4,1
5950,1,0,1,0,0,1,0,2,2,3,2,1
5951,1,1,0,0,3,1,0,2,2,3,3,1
5952,0,1,0,0,2,2,0,1,0,0,4,0
5953,0,1,1,0,2,1,0,1,0,0,1,1
5954,1,3,0,0,4,1,0,3,3,1,4,1
5955,1,0,1,0,0,1,0,1,0,0,0,1
5956,1,0,0,0,4,1,0,1,0,0,0,1
5957,1,3,0,0,3,1,0,3,3,1,0,1
5958,0,0,0,0,1,2,0,4,0,0,2,0
5959,1,1,0,0,2,1,0,3,0,1,0,1
5960,1,2,0,1,4,1,0,3,1,2,3,0
5961,1,2,0,0,4,2,0,3,2,0,0,1
5962,0,2,0,0,4,2,0,3,0,1,0,1
5963,1,1,0,0,2,1,0,0,1,3,0,1
5964,1,1,1,0,0,1,0,2,0,1,0,1
5965,1,2,0,0,3,1,1,4,0,1,0,1
5966,0,2,0,0,2,1,0,3,3,3,0,1
5967,0,1,0,0,0,2,0,3,2,0,4,0
5968,1,2,0,0,0,2,0,3,0,1,4,0
5969,1,0,0,0,0,1,1,4,0,1,0,0
5970,1,1,0,0,0,1,0,2,2,2,0,1
5971,0,1,1,0,0,1,0,3,2,2,0,1
5972,1,0,1,0,0,1,0,1,1,0,1,1
5973,1,0,0,0,2,1,0,1,0,0,4,1
5974,1,0,0,0,1,1,0,1,1,1,0,1
5975,1,1,0,0,4,1,0,3,3,2,3,1
5976,1,2,1,0,0,1,0,1,1,1,0,1
5977,0,0,0,0,0,2,0,4,1,2,1,0
5978,0,1,1,0,0,2,0,1,1,1,0,0
5979,0,3,1,0,0,1,0,3,2,1,4,1
5980,1,0,1,0,0,1,0,1,3,0,3,1
5981,1,1,1,0,0,2,1,4,0,1,3,1
5982,1,1,0,0,0,1,0,2,2,2,4,0
5983,0,2,0,0,0,2,0,3,2,2,4,0
5984,0,1,0,0,3,1,0,2,3,0,0,1
5985,0,1,0,0,2,1,0,0,0,2,4,0
5986,1,0,0,0,3,1,0,1,1,1,4,1
5987,0,1,1,0,3,1,0,2,2,2,3,1
5988,0,1,0,0,4,2,1,4,0,1,3,1
5989,0,1,0,1,3,1,0,2,1,2,1,0
5990,1,2,0,1,3,1,0,2,3,0,4,1
5991,1,1,0,1,3,1,0,2,0,0,4,1
5992,1,1,0,0,4,1,0,4,3,2,0,1
5993,1,2,1,0,0,1,0,0,1,0,0,1
5994,1,1,0,0,3,1,0,2,3,3,3,1
5995,1,1,0,0,1,1,0,2,1,2,4,1
5996,0,2,0,0,4,2,0,0,0,0,0,1
5997,1,0,0,0,1,1,0,1,3,3,0,1
5998,1,3,0,0,1,2,0,3,0,1,0,0
5999,1,1,1,0,0,2,0,4,3,2,3,0
6000,0,1,1,0,3,1,0,0,1,0,2,1
6001,0,2,1,0,2,2,0,4,1,0,0,1
6002,1,0,1,0,4,1,0,0,1,3,0,1
6003,1,2,1,0,4,1,0,2,3,0,0,1
6004,1,1,1,0,4,1,0,1,1,2,0,1
6005,0,0,0,0,1,0,0,3,1,3,0,0
6006,1,2,1,0,4,1,0,4,0,1,0,1
6007,1,2,1,0,4,1,0,1,1,0,0,1
6008,1,2,1,0,4,1,0,1,0,3,0,1
6009,0,0,0,0,1,0,0,3,1,1,3,0
6010,0,2,1,0,3,1,0,4,0,3,0,1
6011,1,1,1,0,3,1,0,4,0,3,0,1
6012,1,3,1,0,4,1,0,3,2,2,0,1
6013,0,0,0,0,2,1,0,1,2,2,4,0
6014,0,0,1,0,1,2,0,2,2,3,3,0
6015,1,1,1,0,2,1,0,4,0,1,4,1
6016,0,1,1,0,1,1,0,2,1,1,3,1
6017,1,2,1,0,4,1,0,4,0,1,0,1
6018,1,2,1,0,4,1,0,1,1,0,0,1
6019,1,2,1,0,4,1,0,1,0,3,0,1
6020,0,0,0,0,1,0,0,3,1,1,3,0
6021,0,2,1,0,3,1,0,4,0,3,0,1
6022,1,1,1,0,3,1,0,4,0,3,0,1
6023,1,3,1,0,4,1,0,3,2,2,0,1
6024,0,0,0,0,2,1,0,1,2,2,4,0
6025,0,0,1,0,1,2,0,2,2,3,3,0
6026,1,1,1,0,2,1,0,4,0,1,4,1
6027,0,1,1,0,1,1,0,2,1,1,3,1
6028,0,1,1,0,1,1,0,3,2,0,3,1
6029,1,3,1,0,4,1,0,0,2,3,0,1
6030,1,0,1,0,1,2,0,1,1,0,4,0
6031,0,0,1,0,1,1,0,1,0,3,4,0
6032,1,3,1,0,4,1,0,0,2,3,0,1
6033,1,0,0,0,1,2,0,0,2,2,4,0
6034,1,1,1,0,4,2,0,0,3,0,0,1
6035,1,2,1,0,4,1,0,0,3,1,0,1
6036,1,2,1,0,4,1,0,4,0,3,2,1
6037,0,2,1,0,3,1,0,4,0,3,3,1
6038,1,1,1,0,3,1,0,3,2,2,3,1
6039,0,1,1,0,2,2,0,1,2,1,3,1
6040,0,2,0,1,3,1,0,1,0,1,0,0
6041,0,2,1,1,3,1,0,0,2,3,0,0
6042,1,1,1,0,2,1,0,0,2,3,4,1
6043,1,2,1,0,3,1,0,0,2,3,0,1
6044,1,0,0,0,1,1,0,1,0,1,0,0
6045,0,1,1,0,2,2,0,1,3,1,4,0
6046,0,1,1,0,0,1,0,0,3,0,1,0
6047,0,0,1,0,0,2,0,0,3,1,4,0
6048,1,0,1,1,2,1,0,4,3,0,4,0
6049,1,0,1,0,2,1,0,2,2,2,4,1
6050,0,1,1,0,1,1,0,1,0,1,4,1
6051,1,2,1,0,4,1,0,2,1,0,0,1
6052,1,0,1,0,0,1,0,4,1,0,0,1
6053,1,1,1,0,3,2,0,2,3,2,0,0
6054,1,3,1,0,4,1,0,4,2,1,0,1
6055,0,0,1,0,2,1,0,0,0,3,3,1
6056,0,1,1,0,2,1,0,0,3,3,0,1
6057,1,1,1,1,2,1,0,0,1,2,0,0
6058,0,2,1,0,4,1,0,1,1,2,0,1
6059,0,1,1,0,2,1,0,3,3,3,0,1
6060,0,1,1,0,0,1,0,3,1,0,0,1
6061,1,0,1,0,1,2,0,0,3,3,2,1
6062,1,1,1,0,2,1,0,2,1,0,3,1
6063,0,1,1,0,0,1,0,4,1,0,3,1
6064,1,1,1,1,1,1,0,2,3,2,4,1
6065,1,2,1,0,3,1,0,4,2,1,3,1
6066,1,1,1,0,2,1,0,4,0,2,0,1
6067,0,1,1,0,3,1,0,3,1,3,4,1
6068,1,2,1,0,4,1,0,0,2,1,0,1
6069,1,1,1,0,3,2,0,0,0,1,0,1
6070,1,1,1,0,2,1,0,3,1,1,3,1
6071,1,2,0,0,4,2,0,1,1,0,0,0
6072,1,0,1,0,2,1,0,2,0,2,3,1
6073,1,3,1,1,4,1,0,4,0,0,2,1
6074,1,1,1,0,2,1,0,0,0,1,3,1
6075,0,1,1,0,2,2,0,0,3,2,0,1
6076,0,2,1,1,4,1,0,1,1,0,0,0
6077,0,0,1,0,1,1,0,4,0,2,3,1
6078,1,2,1,0,4,1,0,1,1,3,0,1
6079,1,1,0,0,3,1,0,3,2,0,4,0
6080,0,0,1,0,1,1,0,0,2,1,3,1
6081,0,1,1,0,2,1,0,0,0,1,4,1
6082,1,3,0,0,4,1,0,2,0,1,0,1
6083,1,2,0,0,4,1,0,2,0,0,0,1
6084,1,3,0,0,4,1,0,0,0,1,4,1
6085,0,1,0,0,3,2,0,3,2,1,3,1
6086,0,0,0,0,1,1,0,3,3,1,3,1
6087,0,1,0,0,2,1,0,0,1,0,3,1
6088,0,1,0,0,3,2,0,1,0,0,4,1
6089,0,1,0,1,2,1,0,0,2,1,4,0
6090,1,0,0,0,1,1,0,0,3,2,3,1
6091,0,0,0,0,1,1,0,1,1,2,3,1
6092,0,1,0,0,3,1,0,1,1,3,3,1
6093,0,0,0,1,0,1,0,2,0,0,4,0
6094,0,0,0,0,0,2,0,2,3,3,2,0
6095,1,0,0,0,0,2,0,2,0,1,4,0
6096,0,0,0,0,0,1,0,2,0,0,3,0
6097,1,2,0,0,2,1,0,0,1,0,0,1
6098,0,0,0,0,0,2,0,2,0,0,2,0
6099,1,0,0,0,1,1,0,1,3,0,2,1
6100,1,0,1,0,0,1,0,3,1,0,4,1
6101,1,1,1,0,1,1,0,3,3,1,0,1
6102,1,0,1,0,0,1,0,2,1,2,4,1
6103,0,0,1,0,0,2,0,3,3,1,0,0
6104,1,0,1,0,0,1,0,0,1,0,0,0
6105,1,0,1,0,0,1,0,0,2,1,4,0
6106,0,2,0,0,1,1,0,0,2,0,4,1
6107,1,0,0,0,0,1,0,1,0,0,3,1
6108,0,2,0,0,1,1,0,4,3,2,3,1
6109,0,2,0,1,3,1,0,0,1,0,3,1
6110,0,2,0,0,3,1,0,1,2,2,0,1
6111,1,2,0,1,4,2,0,3,2,2,0,0
6112,0,0,0,0,0,1,0,2,1,0,4,1
6113,1,2,0,0,3,1,0,1,1,0,3,1
6114,1,1,0,0,3,1,0,1,1,0,3,1
6115,0,3,0,0,4,2,0,1,2,2,3,1
6116,1,0,0,0,1,1,0,3,2,2,4,1
6117,1,0,1,0,1,1,0,4,0,0,4,1
6118,1,1,0,0,1,1,0,1,0,2,0,0
6119,1,1,1,0,2,1,0,2,2,3,0,1
6120,1,1,1,0,2,1,0,4,0,3,2,1
6121,1,3,1,0,4,1,0,0,2,3,0,1
6122,1,0,1,0,0,1,0,2,1,0,4,1
6123,0,0,1,0,1,1,0,0,1,3,0,1
6124,1,3,1,0,4,2,0,0,2,2,4,1
6125,1,0,1,0,0,1,0,1,0,2,0,1
6126,1,1,0,0,1,1,0,4,0,3,3,0
6127,1,2,1,0,3,1,0,0,1,3,0,1
6128,1,2,1,0,3,1,0,0,0,0,3,1
6129,1,2,0,0,4,1,0,2,2,3,3,1
6130,1,1,0,0,1,1,0,2,0,2,0,1
6131,0,1,0,0,1,1,0,1,0,2,4,1
6132,1,2,0,0,4,1,0,1,0,2,0,1
6133,1,2,1,0,4,1,0,4,2,1,1,1
6134,0,1,1,1,3,1,0,3,0,1,4,0
6135,1,2,0,0,3,2,0,2,1,0,4,0
6136,0,0,1,0,0,2,0,0,2,3,3,0
6137,1,1,1,0,1,1,0,4,1,1,0,1
6138,1,1,1,0,1,1,0,2,3,2,3,1
6139,1,0,1,1,0,1,0,0,1,3,3,0
6140,1,0,0,0,1,2,0,2,0,2,4,1
6141,1,0,0,0,1,1,0,0,0,3,4,1
6142,0,1,0,0,0,1,0,1,3,1,0,0
6143,0,2,0,0,3,1,0,2,3,0,0,1
6144,1,0,0,0,0,2,0,0,1,2,3,0
6145,0,1,1,0,0,1,1,4,3,2,0,1
6146,1,3,0,0,3,1,0,1,0,2,0,1
6147,1,0,0,0,1,1,0,1,3,1,0,1
6148,1,1,0,1,2,1,0,4,1,0,3,0
6149,1,1,0,0,1,1,0,0,1,3,1,1
6150,1,2,0,0,4,1,0,2,3,0,3,1
6151,1,1,0,0,2,1,0,1,1,2,3,1
6152,1,1,0,0,0,1,1,4,2,0,0,0
6153,1,0,0,0,0,1,0,2,3,0,0,0
6154,1,1,1,0,1,1,0,2,0,0,4,1
6155,1,1,0,0,1,1,0,4,3,2,0,1
6156,0,1,0,0,1,2,0,1,3,1,0,0
6157,1,2,0,1,3,1,0,1,3,1,4,0
6158,1,1,0,1,4,1,0,1,0,2,0,0
6159,0,1,0,0,2,1,0,1,3,1,0,1
6160,1,2,0,0,3,1,0,4,1,0,3,1
6161,0,1,0,0,1,1,0,4,1,1,2,1
6162,1,1,1,0,2,1,0,0,1,3,3,1
6163,0,2,0,0,3,1,0,2,0,2,4,1
6164,1,0,1,0,0,1,0,0,0,3,4,1
6165,1,3,0,0,3,1,0,1,3,1,0,1
6166,0,1,0,0,2,2,0,2,3,0,0,0
6167,1,1,1,0,2,1,0,0,1,2,3,1
6168,1,2,0,0,4,1,0,4,1,1,1,1
6169,1,0,1,0,0,1,0,1,0,2,0,1
6170,0,2,0,0,4,1,0,3,3,1,3,1
6171,1,1,0,0,3,1,0,2,3,0,4,1
6172,1,0,0,0,1,2,0,1,0,2,0,0
6173,0,1,0,0,2,1,0,2,2,2,3,1
6174,0,3,0,1,4,1,1,4,2,0,1,0
6175,1,2,0,0,4,2,0,4,3,2,3,1
6176,1,3,0,0,4,2,0,2,0,2,4,1
6177,0,1,0,0,2,1,0,0,0,3,4,1
6178,1,0,1,0,0,1,0,1,3,1,0,1
6179,1,1,0,0,3,1,0,2,3,0,0,1
6180,1,1,0,0,2,1,0,0,1,2,3,1
6181,0,1,0,0,0,2,0,4,1,1,1,0
6182,1,0,0,0,0,2,0,1,0,2,0,0
6183,1,0,0,0,0,1,0,3,3,1,3,0
6184,1,1,0,0,0,1,0,2,3,0,4,1
6185,1,0,1,0,0,1,0,1,0,2,0,1
6186,1,0,1,0,0,1,0,0,1,2,4,1
6187,1,0,0,0,2,1,0,3,1,2,0,1
6188,1,2,0,0,1,1,0,2,1,0,0,1
6189,1,2,0,0,4,1,0,3,0,0,0,1
6190,1,0,1,0,0,1,0,4,3,3,1,1
6191,1,0,0,0,0,2,0,1,0,2,0,0
6192,1,0,1,0,0,2,0,0,3,3,0,0
6193,0,1,1,0,0,1,0,2,2,1,2,1
6194,1,0,1,0,0,1,0,1,0,2,0,1
6195,1,0,1,0,0,2,0,0,2,1,2,1
6196,1,0,0,0,0,1,1,4,2,0,1,0
6197,1,0,0,0,0,2,0,4,0,1,3,0
6198,1,2,0,0,3,1,0,1,2,2,2,1
6199,1,0,0,0,2,1,0,1,0,2,0,0
6200,1,2,0,0,3,1,0,1,1,2,4,1
6201,0,1,1,0,3,1,1,4,0,0,1,1
6202,1,0,0,0,4,2,0,0,0,0,0,1
6203,1,1,0,1,3,1,1,4,3,0,1,0
6204,1,2,0,1,3,1,0,1,1,3,3,1
6205,1,2,0,1,3,1,0,2,0,0,3,1
6206,0,2,0,0,4,1,0,0,0,0,0,1
6207,1,0,1,0,0,1,0,0,3,3,4,1
6208,1,2,0,0,3,1,0,0,0,0,0,1
6209,1,1,0,0,1,1,0,4,3,0,1,1
6210,0,3,0,0,4,2,0,3,1,2,0,1
6211,0,0,0,0,1,1,0,2,1,0,0,1
6212,1,0,0,0,1,2,0,3,0,0,4,0
6213,1,1,1,0,0,2,0,4,1,0,1,0
6214,1,1,1,0,3,1,0,4,1,1,1,1
6215,1,1,1,0,2,2,0,2,1,0,4,1
6216,1,3,1,0,4,1,0,0,1,3,0,1
6217,0,0,1,0,4,1,0,0,0,0,4,1
6218,0,0,1,0,4,1,0,0,2,0,4,1
6219,1,3,0,0,1,0,0,0,1,3,1,0
6220,0,0,1,0,3,1,0,3,1,2,4,1
6221,1,1,1,0,3,1,0,2,1,0,3,1
6222,0,2,1,0,4,1,0,2,1,2,0,1
6223,0,2,0,0,2,1,0,3,0,2,4,0
6224,1,2,1,0,1,2,0,2,0,0,2,0
6225,0,1,1,0,2,1,0,2,1,2,0,1
6226,0,1,1,0,1,1,0,2,1,2,0,1
6227,1,2,1,0,1,1,0,0,0,0,3,1
6228,1,2,1,0,4,1,0,1,2,1,4,1
6229,0,1,1,0,1,2,0,1,2,2,4,0
6230,1,2,1,0,1,1,1,4,1,1,4,0
6231,1,0,1,0,4,1,0,0,1,3,3,1
6232,0,1,0,0,1,2,0,3,2,3,1,0
6233,0,1,1,0,4,2,0,2,1,2,3,1
6234,1,0,1,0,4,1,0,2,3,3,3,1
6235,1,0,1,0,4,1,0,0,0,2,4,1
6236,0,0,1,0,3,1,0,1,2,0,0,1
6237,0,1,1,0,3,1,0,3,0,3,0,1
6238,0,2,1,0,2,2,0,4,2,3,4,1
6239,0,0,0,1,3,1,0,0,1,0,4,0
6240,0,1,1,1,3,1,0,0,3,3,4,0
6241,1,3,1,0,2,1,0,4,0,0,4,1
6242,1,0,1,0,3,1,0,1,0,1,0,1
6243,1,1,0,0,1,1,0,0,0,3,4,0
6244,1,1,1,0,2,2,0,1,0,1,0,0
6245,0,2,1,0,0,1,0,2,1,0,3,0
6246,1,1,1,0,0,2,0,2,0,0,0,0
6247,1,1,1,1,2,1,0,4,0,0,0,0
6248,1,0,1,0,2,1,0,0,2,1,0,1
6249,1,1,1,0,1,1,0,0,0,0,0,1
6250,1,1,1,0,4,1,0,2,0,2,0,1
6251,1,1,1,0,0,1,0,4,3,2,1,1
6252,0,2,1,0,3,2,0,1,2,0,4,0
6253,1,1,1,0,4,1,0,3,0,3,3,1
6254,1,1,1,0,2,1,0,1,0,1,4,1
6255,0,2,1,0,2,1,0,0,2,1,4,1
6256,0,1,1,1,2,1,0,3,1,0,3,0
6257,1,1,1,0,4,1,0,4,3,3,3,1
6258,0,2,1,0,2,1,0,3,0,2,2,1
6259,1,0,1,0,0,1,0,4,2,3,0,1
6260,0,3,1,0,1,2,0,1,3,3,4,1
6261,1,1,1,0,2,1,0,4,2,3,0,1
6262,0,1,1,0,0,1,0,0,1,1,3,1
6263,0,2,1,1,1,1,0,4,2,3,0,1
6264,0,0,1,0,3,1,0,0,3,0,4,1
6265,1,2,1,0,2,1,0,4,1,1,0,1
6266,1,1,1,0,3,1,0,0,3,2,0,1
6267,0,0,1,0,4,1,1,4,3,2,0,1
6268,0,1,1,0,3,2,0,2,0,0,4,1
6269,1,3,1,0,2,1,0,4,0,0,0,1
6270,1,2,0,0,4,2,0,0,2,1,0,0
6271,0,3,1,0,2,1,0,0,0,0,3,1
6272,0,1,1,1,4,1,0,2,0,2,0,1
6273,0,0,1,0,2,1,0,0,1,3,0,1
6274,0,1,1,0,2,2,0,4,2,3,0,1
6275,1,1,1,1,4,1,0,1,2,3,4,0
6276,1,1,1,0,1,1,0,0,1,3,2,1
6277,1,0,1,0,4,1,0,3,0,2,4,1
6278,1,0,0,0,3,1,0,2,0,2,3,0
6279,1,1,1,0,1,1,0,0,1,3,0,1
6280,0,0,1,0,2,1,0,2,0,3,4,1
6281,0,0,0,0,4,1,0,0,1,3,0,1
6282,0,0,0,0,4,1,0,4,0,0,1,1
6283,1,0,0,0,4,1,0,1,3,0,0,1
6284,1,2,0,0,3,2,0,0,1,3,0,1
6285,1,0,0,0,1,1,0,4,2,3,0,1
6286,1,0,0,0,2,1,0,3,3,0,0,1
6287,1,0,0,0,3,2,0,1,2,3,4,1
6288,1,1,0,1,2,1,0,0,1,3,0,0
6289,0,0,0,0,1,1,0,4,2,3,0,1
6290,0,0,0,0,1,1,0,0,3,0,0,1
6291,1,0,0,0,3,1,0,2,2,0,4,1
6292,1,0,0,0,0,1,0,1,0,3,3,0
6295,0,2,0,0,0,1,0,0,3,0,2,0
6297,0,2,0,0,0,2,0,0,1,0,4,0
6298,0,2,0,0,1,1,0,1,3,0,3,1
6299,1,0,1,0,0,1,0,0,1,3,4,1
6300,1,2,1,0,1,1,0,4,2,3,4,1
6301,1,1,1,0,0,1,0,0,3,3,3,1
6303,0,0,1,0,0,1,0,3,3,0,3,0
6305,0,1,0,0,1,1,1,4,3,2,0,1
6306,1,1,0,0,0,1,0,1,0,2,0,1
6307,1,1,0,0,1,1,0,4,1,1,3,1
6308,0,3,0,1,3,1,0,0,3,2,0,1
6309,1,0,0,0,3,1,1,4,3,2,3,1
6310,1,0,0,1,4,2,0,4,3,2,4,0
6311,1,3,0,0,0,1,0,0,3,2,0,1
6312,1,0,0,0,3,1,0,1,1,2,0,1
6313,0,1,0,0,3,1,0,4,0,2,2,1
6314,1,2,0,0,4,2,0,2,0,0,1,1
6315,1,2,0,0,1,1,0,1,0,2,0,1
6316,1,2,1,0,1,1,0,1,0,2,0,1
6317,1,1,0,0,1,1,0,3,1,1,2,0
6318,1,1,1,0,2,1,0,1,1,3,0,1
6319,1,2,1,0,2,1,0,0,2,2,4,1
6320,0,2,1,0,4,1,0,0,3,2,0,1
6321,0,1,1,0,0,1,0,1,1,2,0,1
6322,0,2,1,0,1,1,0,2,3,1,4,1
6323,1,0,1,0,4,2,0,3,2,3,2,1
6325,1,1,0,0,1,1,0,1,2,0,4,0
6326,1,0,1,0,3,1,0,0,1,1,4,1
6327,1,0,1,0,3,1,0,0,0,2,0,1
6328,0,0,0,0,4,1,0,4,2,3,1,1
6329,1,1,0,0,1,1,0,2,0,0,4,1
6330,0,2,0,0,1,1,1,4,3,0,1,1
6331,0,0,0,0,4,1,0,3,1,2,4,1
6332,0,1,1,0,4,1,0,3,0,2,3,1
6333,1,3,1,1,3,1,0,2,1,2,0,0
6334,1,0,0,0,3,2,0,4,2,3,0,0
6335,0,1,1,0,0,2,1,4,0,2,2,0
6336,1,1,1,0,1,1,0,0,2,3,0,1
6337,0,2,1,0,1,1,0,3,3,1,4,1
6338,0,1,1,1,0,1,0,4,0,2,0,0
6339,1,1,0,0,1,2,0,3,0,2,0,1
6340,1,0,0,0,1,1,0,1,0,2,3,1
6341,1,1,0,0,0,1,0,0,2,3,4,0
6342,1,1,0,0,3,1,0,3,3,1,0,1
6343,1,1,0,0,0,2,0,2,0,3,3,0
6344,1,2,1,0,0,1,0,3,2,1,3,1
6345,0,1,0,0,3,1,0,3,1,2,3,1
6346,1,1,0,0,1,1,0,0,3,3,3,1
6347,1,2,0,1,2,1,0,0,3,3,2,0
6348,0,1,0,0,1,1,0,0,0,0,4,1
6349,1,1,0,0,4,1,0,1,3,3,3,1
6350,1,2,0,0,2,1,0,2,0,2,3,1
6351,1,0,0,0,0,1,0,0,2,3,0,0
6352,0,3,0,0,0,1,0,3,3,1,0,0
6353,0,1,1,0,1,1,0,3,1,1,3,1
6354,0,1,0,0,1,1,0,2,0,3,0,1
6355,1,2,0,0,1,2,0,3,2,1,0,0
6356,1,0,0,1,3,1,0,1,0,1,4,0
6357,1,2,0,1,4,1,0,0,2,3,0,0
6358,1,1,0,0,2,1,0,0,3,3,1,1
6359,0,0,0,0,3,1,0,4,3,3,0,1
6360,1,1,0,0,1,1,0,1,0,1,3,1
6361,1,3,1,0,2,1,1,4,0,2,0,1
6362,0,2,0,0,3,1,0,1,1,1,3,1
6363,1,3,1,0,0,1,0,2,0,2,0,1
6364,0,1,0,0,3,1,0,0,2,3,0,1
6365,0,0,0,0,2,2,0,0,3,0,3,0
6366,1,1,1,0,2,1,0,0,3,3,0,1
6367,1,1,0,0,4,1,0,0,3,3,0,1
6368,1,1,1,0,0,1,0,3,0,1,4,1
6369,1,0,0,0,4,1,1,4,0,3,0,1
6370,1,0,0,0,3,1,0,2,3,1,2,1
6371,1,1,0,0,1,2,0,3,3,2,2,0
6372,1,0,0,0,2,1,0,3,3,0,4,1
6373,1,0,0,1,4,1,0,2,0,1,3,0
6374,1,0,0,0,4,2,0,2,0,3,0,1
6375,1,0,0,0,4,2,0,3,2,1,0,1
6376,1,2,0,0,2,1,0,1,0,1,0,1
